ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment_sch,teacher_fte,prop_frl_sch,re_amind_sch,re_asian_sch,re_black_sch,re_hisp_sch,re_missing_sch,re_multi_sch,re_nathi_sch,re_white_sch,prop_gen_female_sch,prop_gen_miss_sch
411068000421,OR,42.455919,-123.16814600000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000000401,Open,Regular School,No,No,No,357,20.47,0.6218487394957983,0.014005602240896359,0.0028011204481792717,0.0028011204481792717,0.056022408963585436,0,0.06442577030812324,0.0028011204481792717,0.8571428571428571,0.45098039215686275,0
411068000421,OR,42.455919,-123.16814600000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000000401,Open,Regular School,No,No,No,360,22.00,0.6,0.013888888888888888,0.002777777777777778,0.008333333333333333,0.075,0,0.06111111111111111,0,0.8388888888888889,0.4777777777777778,0
411068000421,OR,42.455919,-123.168146,32780,2014-2015,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,00000000002044,4110680,00000000000000000401,Open,Regular School,No,No,N,345,22.79,0.5014492753623189,0.005797101449275362,0.008695652173913044,0.005797101449275362,0.06376811594202898,0,0.057971014492753624,0.002898550724637681,0.855072463768116,0.4753623188405797,NA
411068000421,OR,42.455919,-123.168146,32780,2015-2016,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,00000000002044,4110680,00000000002044-00000000000000000401,Open,Regular School,No,No,No,333,22.5,0.5645645645645646,0.006006006006006006,0,0.009009009009009009,0.06006006006006006,0,0.06906906906906907,0.003003003003003003,0.8528528528528528,0.46546546546546547,NA
411068001811,OR,42.43886,-123.17334100000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000004856,Open,Regular School,No,Yes,No,182,9.77,NA,0,0.027472527472527472,0,0.07692307692307693,0,0.0989010989010989,0,0.7967032967032966,0.5054945054945055,0
411068001811,OR,42.43886,-123.17334100000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000004856,Open,Regular School,No,Yes,No,141,9.11,NA,0,0.0070921985815602835,0,0.09219858156028368,0,0.10638297872340426,0,0.7943262411347518,0.5177304964539007,0
411068001811,OR,42.43886,-123.173341,32780,2014-2015,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,00000000002044,4110680,00000000000000004856,Open,Regular School,No,Yes,N,150,6.26,-0.006666666666666667,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.1,0,0.03333333333333333,0,0.84,0.5333333333333333,NA
411068001811,OR,42.43886,-123.173341,32780,2015-2016,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,00000000002044,4110680,00000000002044-00000000000000004856,Open,Regular School,No,Yes,No,163,9.74,-0.006134969325153374,0,0.006134969325153374,0,0.08588957055214724,0,0.11042944785276074,0,0.7975460122699386,0.558282208588957,NA
411071000288,OR,43.207929,-123.32019100000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000269,Open,Regular School,No,No,No,440,20.00,0.7159090909090909,0.011363636363636364,0.011363636363636364,0,0.1159090909090909,0,0.05909090909090909,0.0022727272727272726,0.8,0.48863636363636365,0
411071000288,OR,43.207929,-123.32019100000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000269,Open,Regular School,No,No,No,411,21.52,0.681265206812652,0.014598540145985401,0.004866180048661801,0.0024330900243309003,0.12652068126520682,0,0.06082725060827251,0.0024330900243309003,0.7883211678832117,0.48418491484184917,0
411071000288,OR,43.207929,-123.320191,40700,2014-2015,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000269,Open,Regular School,No,No,N,439,18.52,0.7608200455580866,0.011389521640091117,0.01366742596810934,0.002277904328018223,0.11617312072892938,0,0.06150341685649203,0.002277904328018223,0.7927107061503417,0.489749430523918,NA
411071000288,OR,43.207929,-123.320191,40700,2015-2016,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000269,Open,Regular School,No,No,No,458,19.09,0.7685589519650655,0.013100436681222707,0.010917030567685589,0.002183406113537118,0.1222707423580786,0,0.056768558951965066,0,0.7947598253275109,0.4868995633187773,NA
411071000289,OR,43.215612,-123.36528100000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000270,Open,Regular School,No,No,No,313,15.88,0.7987220447284346,0.006389776357827476,0.019169329073482427,0.006389776357827476,0.16293929712460065,0,0.11501597444089456,0.003194888178913738,0.6869009584664537,0.46645367412140576,0
411071000289,OR,43.215612,-123.36528100000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000270,Open,Regular School,No,No,No,320,17.00,0.80625,0.003125,0.015625,0.00625,0.196875,0,0.065625,0.00625,0.70625,0.5,0
411071000289,OR,43.215612,-123.365281,40700,2014-2015,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000270,Open,Regular School,No,No,N,315,14.54,0.8158730158730159,0.015873015873015872,0.015873015873015872,0.009523809523809525,0.15555555555555556,0,0.14603174603174604,0,0.6571428571428571,0.473015873015873,NA
411071000289,OR,43.215612,-123.365281,40700,2015-2016,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000270,Open,Regular School,No,No,No,282,15,0.7978723404255319,0.01773049645390071,0.014184397163120567,0.0070921985815602835,0.17375886524822695,0,0.1347517730496454,0,0.6524822695035462,0.5106382978723404,NA
411071000290,OR,43.217384,-123.381549,40700,2014-2015,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000271,Open,Regular School,No,No,N,345,18.91,0.7536231884057971,0.011594202898550725,0.002898550724637681,0.005797101449275362,0.10434782608695652,0,0.07536231884057971,0.005797101449275362,0.7942028985507247,0.5304347826086957,NA
411071000290,OR,43.217384,-123.381549,40700,2015-2016,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000271,Open,Regular School,No,No,No,354,20.49,0.711864406779661,0.011299435028248588,0.005649717514124294,0.00847457627118644,0.11016949152542373,0,0.07062146892655367,0.005649717514124294,0.788135593220339,0.5225988700564972,NA
411071000290,OR,43.217384,-123.381549,40700,2016-2017,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000271,Open,Regular School,No,No,No,363,20.36,0.71900826446281,0.005509641873278237,0.013774104683195593,0.008264462809917356,0.11570247933884298,0,0.05509641873278237,0.0027548209366391185,0.7988980716253443,0.5151515151515151,0
411071000290,OR,43.217384,-123.381549,40700,2017-2018,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000271,Open,Regular School,No,No,No,367,20.94,0.6648501362397821,0.010899182561307902,0.013623978201634877,0.0027247956403269754,0.11716621253405994,0,0.04904632152588556,0.0027247956403269754,0.8038147138964578,0.4904632152588556,0
411071000291,OR,43.149044,-123.382102,40700,2014-2015,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000272,Open,Regular School,No,No,N,312,15.52,0.75,0.003205128205128205,0.003205128205128205,0.00641025641025641,0.10256410256410256,0,0.08012820512820513,0,0.8044871794871795,0.5256410256410257,NA
411071000291,OR,43.149044,-123.382102,40700,2015-2016,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000272,Open,Regular School,No,No,No,301,16.5,0.7475083056478405,0.0033222591362126247,0.006644518272425249,0.0033222591362126247,0.10963455149501661,0,0.09634551495016612,0,0.7807308970099668,0.48172757475083056,NA
411071000291,OR,43.149044,-123.382102,40700,2016-2017,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000272,Open,Regular School,No,No,No,250,15.44,0.728,0.004,0.008,0,0.136,0,0.084,0,0.768,0.508,0
411071000291,OR,43.149044,-123.382102,40700,2017-2018,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000272,Open,Regular School,No,No,No,250,14.36,0.748,0.008,0.004,0,0.136,0,0.08,0,0.772,0.472,0
411071000292,OR,43.230914,-123.38124800000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000273,Open,Regular School,No,No,No,420,19.00,0.38095238095238093,0.016666666666666666,0.016666666666666666,0.007142857142857143,0.0761904761904762,0,0.06428571428571428,0.004761904761904762,0.8142857142857143,0.4523809523809524,0
411071000292,OR,43.230914,-123.38124800000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000273,Open,Regular School,No,No,No,426,20.99,0.39436619718309857,0.01643192488262911,0.007042253521126761,0.009389671361502348,0.08685446009389672,0,0.05868544600938967,0.007042253521126761,0.8145539906103286,0.4812206572769953,0
411071000292,OR,43.230914,-123.381248,40700,2014-2015,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000273,Open,Regular School,No,No,N,433,17.10,0.45727482678983833,0.009237875288683603,0.03233256351039261,0,0.06235565819861432,0,0.08775981524249422,0.0023094688221709007,0.8060046189376443,0.4618937644341801,NA
411071000292,OR,43.230914,-123.381248,40700,2015-2016,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000273,Open,Regular School,No,No,No,430,18,0.3674418604651163,0.013953488372093023,0.020930232558139535,0.004651162790697674,0.07441860465116279,0,0.06511627906976744,0.002325581395348837,0.8186046511627907,0.42790697674418604,NA
411071000293,OR,43.243114,-123.444731,40700,2014-2015,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000274,Open,Regular School,No,No,N,307,11.56,0.36807817589576547,0.02280130293159609,0.006514657980456026,0.003257328990228013,0.04234527687296417,0,0.06188925081433225,0,0.8631921824104235,0.44299674267100975,NA
411071000293,OR,43.243114,-123.444731,40700,2015-2016,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000274,Open,Regular School,No,No,No,324,15.86,0.3611111111111111,0.015432098765432098,0.012345679012345678,0.006172839506172839,0.06481481481481481,0,0.07098765432098765,0,0.8302469135802469,0.4845679012345679,NA
411071000293,OR,43.243114,-123.444731,40700,2016-2017,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000274,Open,Regular School,No,No,No,339,14.88,0.3274336283185841,0.011799410029498525,0.0029498525073746312,0.0029498525073746312,0.09144542772861357,0,0.05014749262536873,0.0029498525073746312,0.8377581120943953,0.5103244837758112,0
411071000293,OR,43.243114,-123.444731,40700,2017-2018,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000274,Open,Regular School,No,No,No,348,16.00,0.35919540229885055,0.011494252873563218,0,0,0.09482758620689655,0,0.0603448275862069,0.0028735632183908046,0.8304597701149425,0.5057471264367817,0
411071000296,OR,43.154051,-123.38835,40700,2014-2015,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000276,Open,Regular School,No,No,N,286,13.44,0.7587412587412588,0.02097902097902098,0,0.0034965034965034965,0.0979020979020979,0,0.13286713286713286,0,0.7447552447552448,0.4125874125874126,NA
411071000296,OR,43.154051,-123.38835,40700,2015-2016,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000276,Open,Regular School,No,No,No,267,16,0.7790262172284644,0.0149812734082397,0,0.003745318352059925,0.0898876404494382,0,0.11610486891385768,0,0.7752808988764045,0.4419475655430712,NA
411071000296,OR,43.154051,-123.38835,40700,2016-2017,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000276,Open,Regular School,No,No,No,270,17.00,0.825925925925926,0.018518518518518517,0.003703703703703704,0,0.06666666666666667,0,0.10740740740740741,0,0.8037037037037037,0.4703703703703704,0
411071000296,OR,43.154051,-123.38835,40700,2017-2018,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000276,Open,Regular School,No,No,No,274,17.65,0.7883211678832117,0.01824817518248175,0.0036496350364963502,0,0.10218978102189781,0,0.08759124087591241,0,0.7883211678832117,0.4744525547445255,0
411071000297,OR,43.282698,-123.350549,40700,2014-2015,2,41019,Douglas County,41,OREGON,Winchester Elementary,Douglas County SD 4,00000000001991,4110710,00000000000000000277,Open,Regular School,No,No,N,327,15.76,0.8501529051987767,0.01529051987767584,0,0.0061162079510703364,0.09174311926605505,0,0.14067278287461774,0,0.746177370030581,0.4740061162079511,NA
411071000297,OR,43.282698,-123.350549,40700,2015-2016,2,41019,Douglas County,41,OREGON,Winchester Elementary,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000277,Open,Regular School,No,No,No,331,17.5,0.7552870090634441,0.015105740181268883,0,0.012084592145015106,0.09365558912386707,0,0.11178247734138973,0,0.7673716012084593,0.49244712990936557,NA
411071000297,OR,43.282698,-123.350549,40700,2016-2017,2,41019,Douglas County,41,OREGON,Winchester Elementary,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000277,Open,Regular School,No,No,No,343,17.17,0.760932944606414,0.014577259475218658,0,0.014577259475218658,0.09037900874635568,0,0.0728862973760933,0,0.8075801749271136,0.5014577259475219,0
411071000297,OR,43.282698,-123.350549,40700,2017-2018,2,41019,Douglas County,41,OREGON,Winchester Elementary,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000277,Open,Regular School,No,No,No,360,18.39,0.7916666666666666,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.1,0,0.058333333333333334,0,0.8138888888888889,0.49722222222222223,0
411071000298,OR,43.210843,-123.371053,40700,2014-2015,2,41019,Douglas County,41,OREGON,John C Fremont Middle School,Douglas County SD 4,00000000001991,4110710,00000000000000000278,Open,Regular School,No,No,N,687,36.26,0.6695778748180495,0.017467248908296942,0.005822416302765648,0.005822416302765648,0.10334788937409024,0,0.08296943231441048,0.001455604075691412,0.7831149927219796,0.4657933042212518,NA
411071000298,OR,43.210843,-123.371053,40700,2015-2016,2,41019,Douglas County,41,OREGON,John C Fremont Middle School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000278,Open,Regular School,No,No,No,711,37,0.5836849507735584,0.016877637130801686,0.005625879043600563,0.008438818565400843,0.1111111111111111,0,0.07454289732770746,0.004219409282700422,0.7791842475386779,0.47257383966244726,NA
411071000298,OR,43.210843000000004,-123.371053,40700,2016-2017,2,41019,Douglas County,41,OREGON,John C Fremont Middle School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000278,Open,Regular School,No,No,No,679,35.44,0.5876288659793815,0.013254786450662739,0.010309278350515464,0.013254786450662739,0.10014727540500737,0,0.08100147275405008,0.0029455081001472753,0.7790868924889544,0.48600883652430044,0
411071000298,OR,43.210843000000004,-123.371053,40700,2017-2018,2,41019,Douglas County,41,OREGON,John C Fremont Middle School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000278,Open,Regular School,No,No,No,730,33.48,0.5739726027397261,0.012328767123287671,0.00684931506849315,0.010958904109589041,0.11232876712328767,0,0.08493150684931507,0,0.7726027397260274,0.4780821917808219,0
411071000299,OR,43.235654,-123.3462,40700,2014-2015,2,41019,Douglas County,41,OREGON,Joseph Lane Middle School,Douglas County SD 4,00000000001991,4110710,00000000000000000279,Open,Regular School,No,No,N,655,34.86,0.6320610687022901,0.013740458015267175,0.024427480916030534,0.010687022900763359,0.11603053435114503,0,0.09618320610687023,0.0030534351145038168,0.7358778625954199,0.5190839694656488,NA
411071000299,OR,43.235654,-123.3462,40700,2015-2016,2,41019,Douglas County,41,OREGON,Joseph Lane Middle School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000279,Open,Regular School,No,No,No,623,34.1,0.6035313001605136,0.011235955056179775,0.024077046548956663,0.008025682182985553,0.11717495987158909,0,0.08346709470304976,0.0032102728731942215,0.7528089887640449,0.5184590690208668,NA
411071000299,OR,43.235654000000004,-123.34620000000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Joseph Lane Middle School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000279,Open,Regular School,No,No,No,647,33.14,0.6120556414219475,0.010819165378670788,0.017001545595054096,0.0030911901081916537,0.1143740340030912,0,0.09119010819165378,0.0030911901081916537,0.7604327666151468,0.5054095826893354,0
411071000299,OR,43.235654000000004,-123.34620000000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Joseph Lane Middle School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000279,Open,Regular School,No,No,No,646,33.33,0.5789473684210527,0.017027863777089782,0.018575851393188854,0.007739938080495356,0.1130030959752322,0,0.0804953560371517,0.0015479876160990713,0.7616099071207431,0.4845201238390093,0
411071000300,OR,43.21564,-123.35328500000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Roseburg High School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000280,Open,Regular School,No,No,No,1593,71.72,0.4645323289391086,0.01694915254237288,0.014438166980539862,0.006277463904582548,0.10860012554927809,0,0.07470182046453233,0.003766478342749529,0.7752667922159447,0.5128688010043942,0
411071000300,OR,43.21564,-123.35328500000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Roseburg High School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000280,Open,Regular School,No,No,No,1576,70.07,0.48223350253807107,0.01649746192893401,0.01713197969543147,0.006979695431472081,0.11738578680203046,0,0.06345177664974619,0.0025380710659898475,0.7760152284263959,0.5222081218274112,0
411071000300,OR,43.21564,-123.353285,40700,2014-2015,2,41019,Douglas County,41,OREGON,Roseburg High School,Douglas County SD 4,00000000001991,4110710,00000000000000000280,Open,Regular School,No,No,N,1692,76.17,0.5171394799054374,0.027186761229314422,0.014184397163120567,0.0065011820330969266,0.08865248226950355,0,0.08983451536643026,0.004728132387706856,0.7689125295508275,0.4946808510638298,NA
411071000300,OR,43.21564,-123.353285,40700,2015-2016,2,41019,Douglas County,41,OREGON,Roseburg High School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000280,Open,Regular School,No,No,No,1626,73.32,0.4661746617466175,0.023370233702337023,0.014760147601476014,0.006150061500615006,0.0965559655596556,0,0.08118081180811808,0.0018450184501845018,0.7761377613776138,0.506150061500615,NA
411071001685,OR,43.212138,-123.31036300000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Phoenix School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000004391,Open,Regular School,No,Yes,No,177,9.94,0.7344632768361582,0.02824858757062147,0,0.005649717514124294,0.05649717514124294,0,0.096045197740113,0.005649717514124294,0.807909604519774,0.519774011299435,0
411071001685,OR,43.212138,-123.31036300000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Phoenix School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000004391,Open,Regular School,No,Yes,No,185,11.44,NA,0.005405405405405406,0,0.010810810810810811,0.07567567567567568,0,0.11891891891891893,0.010810810810810811,0.7783783783783784,0.4972972972972973,0
411071001685,OR,43.212138,-123.310363,40700,2014-2015,2,41019,Douglas County,41,OREGON,Phoenix School,Douglas County SD 4,00000000001991,4110710,00000000000000004391,Open,Regular School,No,Yes,N,166,18.67,0.8493975903614458,0,0,0.006024096385542169,0.08433734939759036,0,0.0783132530120482,0,0.8313253012048193,0.5240963855421686,NA
411071001685,OR,43.212138,-123.310363,40700,2015-2016,2,41019,Douglas County,41,OREGON,Phoenix School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000004391,Open,Regular School,No,Yes,No,191,10.25,0.806282722513089,0.015706806282722512,0,0.005235602094240838,0.06806282722513089,0,0.10471204188481675,0.010471204188481676,0.7958115183246073,0.4973821989528796,NA
411071001853,OR,43.201657000000004,-123.348702,40700,2016-2017,2,41019,Douglas County,41,OREGON,Rose School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000005398,Future,Regular School,No,No,Not reported,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA
411071001853,OR,43.201657000000004,-123.348702,40700,2017-2018,2,41019,Douglas County,41,OREGON,Rose School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000005398,New,Alternative School,No,No,No,36,3.00,NA,0,0,0,0.1111111111111111,0,0.1388888888888889,0,0.75,0.5277777777777778,0
411082000547,OR,44.985086,-122.961526,41420,2016-2017,1,41047,Marion County,41,OREGON,Yoshikai Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000764,Open,Regular School,No,No,No,588,27.60,0.8010204081632653,0.003401360544217687,0.017006802721088437,0.008503401360544218,0.6377551020408163,0,0.0391156462585034,0.03231292517006803,0.2619047619047619,0.5306122448979592,0
411082000547,OR,44.985086,-122.961526,41420,2017-2018,1,41047,Marion County,41,OREGON,Yoshikai Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000764,Open,Regular School,No,No,No,559,26.26,0.7996422182468694,0.005366726296958855,0.017889087656529516,0.008944543828264758,0.6529516994633273,0,0.026833631484794274,0.028622540250447227,0.259391771019678,0.5259391771019678,0
411082000547,OR,44.985091,-122.961348,41420,2014-2015,1,41047,Marion County,41,OREGON,Yoshikai Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000764,Open,Regular School,No,No,N,536,23.40,0.8003731343283582,0.0037313432835820895,0.013059701492537313,0.009328358208955223,0.6809701492537313,0,0.03731343283582089,0.029850746268656716,0.22574626865671643,0.5317164179104478,NA
411082000547,OR,44.985091,-122.961348,41420,2015-2016,1,41047,Marion County,41,OREGON,Yoshikai Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000764,Open,Regular School,No,No,No,537,27.45,0.8007448789571695,0.00186219739292365,0.0223463687150838,0.00931098696461825,0.6499068901303539,0,0.040968342644320296,0.037243947858473,0.2383612662942272,0.521415270018622,NA
411082000659,OR,44.874506,-123.063593,41420,2014-2015,1,41047,Marion County,41,OREGON,Crossler Middle School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000001329,Open,Regular School,No,No,N,692,27.47,0.43641618497109824,0.010115606936416185,0.01878612716763006,0.0072254335260115606,0.15895953757225434,0,0.057803468208092484,0.011560693641618497,0.7355491329479769,0.47832369942196534,NA
411082000659,OR,44.874506,-123.063593,41420,2015-2016,1,41047,Marion County,41,OREGON,Crossler Middle School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000001329,Open,Regular School,No,No,No,728,30.93,0.48626373626373626,0.008241758241758242,0.017857142857142856,0.01098901098901099,0.12362637362637363,0,0.05631868131868132,0.01098901098901099,0.771978021978022,0.49175824175824173,NA
411082000659,OR,44.874506000000004,-123.06359300000001,41420,2016-2017,1,41047,Marion County,41,OREGON,Crossler Middle School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000001329,Open,Regular School,No,No,No,762,33.30,0.452755905511811,0.011811023622047244,0.026246719160104987,0.013123359580052493,0.14566929133858267,0,0.05905511811023622,0.01837270341207349,0.7257217847769029,0.49343832020997375,0
411082000659,OR,44.874506000000004,-123.06359300000001,41420,2017-2018,1,41047,Marion County,41,OREGON,Crossler Middle School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000001329,Open,Regular School,No,No,No,843,33.74,0.398576512455516,0.009489916963226572,0.022538552787663108,0.014234875444839857,0.1542111506524318,0,0.054567022538552785,0.013048635824436536,0.7319098457888493,0.4851720047449585,0
411082000664,OR,44.915787,-122.97151400000001,41420,2016-2017,1,41047,Marion County,41,OREGON,Houck Middle School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000001330,Open,Regular School,No,No,No,1011,48.90,0.8466864490603363,0.006923837784371909,0.019782393669634024,0.013847675568743818,0.6083086053412463,0,0.02967359050445104,0.033630069238377844,0.2878338278931751,0.5291790306627102,0
411082000664,OR,44.915787,-122.97151400000001,41420,2017-2018,1,41047,Marion County,41,OREGON,Houck Middle School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000001330,Open,Regular School,No,No,No,1061,45.33,0.8463713477851084,0.00471253534401508,0.016965127238454288,0.008482563619227144,0.6022620169651273,0,0.033930254476908575,0.04052780395852969,0.293119698397738,0.5098963242224317,0
411082000664,OR,44.915787,-122.971514,41420,2014-2015,1,41047,Marion County,41,OREGON,Houck Middle School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000001330,Open,Regular School,No,No,N,972,46.29,0.8467078189300411,0.0051440329218107,0.01748971193415638,0.009259259259259259,0.6286008230452675,0,0.026748971193415638,0.037037037037037035,0.2757201646090535,0.507201646090535,NA
411082000664,OR,44.915787,-122.971514,41420,2015-2016,1,41047,Marion County,41,OREGON,Houck Middle School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000001330,Open,Regular School,No,No,No,950,44.74,0.8463157894736842,0.010526315789473684,0.022105263157894735,0.008421052631578947,0.5842105263157895,0,0.031578947368421054,0.034736842105263156,0.30842105263157893,0.5273684210526316,NA
411082000668,OR,44.990265,-122.960041,41420,2014-2015,1,41047,Marion County,41,OREGON,Stephens Middle School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000001331,Open,Regular School,No,No,N,1053,48.19,0.8584995251661919,0.005698005698005698,0.037037037037037035,0.007597340930674264,0.6248812915479582,0,0.032288698955365625,0.04368471035137702,0.24881291547958215,0.4852801519468186,NA
411082000668,OR,44.990265,-122.960041,41420,2015-2016,1,41047,Marion County,41,OREGON,Stephens Middle School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000001331,Open,Regular School,No,No,No,979,52.25,0.832482124616956,0.0020429009193054137,0.03268641470888662,0.007150153217568948,0.5352400408580184,0,0.03779366700715015,0.043922369765066395,0.3411644535240041,0.473953013278856,NA
