"","GEOID","NAME","county","avg_hh_inc_quint_2ndlow_trc","avg_hh_inc_quint_3rdlow_trc","avg_hh_inc_quint_4thlow_trc","avg_hh_inc_quint_lowest_trc","avg_hh_inc_quint_top_trc","avg_hh_inc_vent_top_trc","est_tot_transp2work","gini_trc","hh_noworker_n_trc","hh_tot_n_trc","noinc_15up_trc","per_cap_inc_trc","per_cap_wht_inc_trc","pop_15up_trc","pop_trc","ratio_incpov_trc","yesinc_15up_trc","geoid","wht_prem_p_trc","palma"
"566","41051005100","Census Tract 51","Multnomah County",22580,47817,106841,8304,277659,520093,4499,0.586,2036,5570,371,64331,65613,7933,8148,214,7562,41051005100,1.01992818392377,33.6804170444243
"567","41051005200","Census Tract 52","Multnomah County",19453,47089,77653,5528,152918,229936,2904,0.4963,874,3137,301,42827,45002,4384,4508,194,4083,41051005200,1.05078571928923,18.4088707417637
"568","41051005500","Census Tract 55","Multnomah County",10813,20255,49424,2659,175502,269238,1458,0.6332,758,1687,381,30452,36955,2911,3008,97,2530,41051005500,1.21354919217129,39.9700118764846
"569","41051005600","Census Tract 56","Multnomah County",14958,30176,58391,1700,148795,259335,3242,0.5727,1054,2751,886,23334,25316,6552,6634,72,5666,41051005600,1.08494043027342,31.1363909232801
"570","41051005700","Census Tract 57","Multnomah County",46276,72084,102431,16468,250564,432707,2321,0.4642,587,2354,261,61456,68657,3518,3760,260,3257,41051005700,1.11717326217131,13.7927769985975
"571","41051005800","Census Tract 58","Multnomah County",49175,98427,179051,11125,415286,696853,2247,0.5355,896,2411,438,75765,83748,4221,4833,728,3783,41051005800,1.10536527420313,23.1128689883914
"572","41051005900","Census Tract 59","Multnomah County",50020,82259,130371,16530,233728,329119,4882,0.426,1454,4830,412,59937,66962,7768,8366,576,7356,41051005900,1.11720640005339,9.89087903831705
"573","41051006001","Census Tract 60.01","Multnomah County",70228,116064,183247,22351,470277,866758,927,0.5069,169,738,96,83490,87768,1386,1541,205,1290,41051006001,1.05123966942149,18.7247215891293
"574","41051006002","Census Tract 60.02","Multnomah County",66542,107975,153623,26930,283159,413652,1310,0.4004,235,961,123,53201,54408,1978,2348,452,1855,41051006002,1.02268754346723,8.85082163642588
"575","41051006100","Census Tract 61","Multnomah County",59668,111572,193005,15945,338134,412801,1299,0.4539,242,1015,233,57424,57223,2142,2562,500,1909,41051006100,0.996499721370855,10.9187838070173
"576","41051006200","Census Tract 62","Multnomah County",73031,101110,145422,34036,330960,569497,1711,0.4224,241,1269,196,57151,59409,2638,3153,591,2442,41051006200,1.03950936991479,10.6381424715365
"577","41051006300","Census Tract 63","Multnomah County",82551,127270,193236,30057,589274,1099208,2700,0.5247,360,1661,507,63801,72583,4788,5525,893,4281,41051006300,1.13764674534882,19.5227337311736
"578","41051006402","Census Tract 64.02","Multnomah County",93482,139760,193967,44712,386586,606570,3436,0.393,234,2107,426,62685,62362,4818,5866,1298,4392,41051006402,0.994847252133684,8.77852873496679
"579","41051006403","Census Tract 64.03","Multnomah County",37113,65732,101353,17478,180521,268765,2195,0.4123,344,1721,364,34033,39110,3257,4185,1008,2893,41051006403,1.14917873828343,9.84649484347237
"580","41051006404","Census Tract 64.04","Multnomah County",53207,91472,133538,19402,286272,483263,2016,0.4535,442,1720,252,53977,56436,3276,3811,571,3024,41051006404,1.04555644070623,13.3113801319396
"581","41051006501","Census Tract 65.01","Multnomah County",77835,115321,175652,38683,368982,603186,3189,0.4211,374,2404,453,60469,64158,5032,6219,1406,4579,41051006501,1.06100646612314,10.3535247772876
"582","41051006502","Census Tract 65.02","Multnomah County",45202,73692,112509,13537,192226,303628,2705,0.4173,494,2063,252,40301,41792,3919,4673,814,3667,41051006502,1.03699660058063,10.338208004903
"583","41051006601","Census Tract 66.01","Multnomah County",69581,114930,151839,29876,332783,657352,1267,0.4307,354,1108,105,59777,59803,2153,2607,476,2048,41051006601,1.00043494989712,13.2188181827322
"584","41051006602","Census Tract 66.02","Multnomah County",40145,69877,102995,17291,193050,283174,3315,0.4166,476,2492,345,37399,39901,4768,5782,1212,4423,41051006602,1.06690018449691,9.86050560623999
"585","41051006701","Census Tract 67.01","Multnomah County",61079,97892,134600,20876,224437,334332,1760,0.3796,348,1373,160,46620,48678,2684,3274,703,2524,41051006701,1.04414414414414,8.15891647855531
"586","41051006702","Census Tract 67.02","Multnomah County",44133,73465,110374,15957,223488,309622,1731,0.4356,315,1449,207,38452,41659,2795,3576,892,2588,41051006702,1.0834026838656,10.305275420203
"587","41051006801","Census Tract 68.01","Multnomah County",35828,70576,147183,11384,351765,554001,1189,0.5489,360,1108,126,56993,58288,2082,2488,521,1956,41051006801,1.02272208867756,23.4686520376176
"588","41051006802","Census Tract 68.02","Multnomah County",62795,121738,189900,20587,398506,759461,1934,0.4832,277,1454,150,65467,68816,2963,3576,779,2813,41051006802,1.05115554401454,18.2164256074453
"589","41051006900","Census Tract 69","Multnomah County",99371,155478,238336,38132,651324,1227223,1467,0.5053,208,1149,168,97829,103533,2245,2804,630,2077,41051006900,1.05830581933782,17.850126906322
"590","41051007000","Census Tract 70","Multnomah County",87707,153375,239788,29742,507590,905471,4216,0.4689,504,3168,820,79294,84766,6575,8232,2026,5755,41051007000,1.0690090044644,15.4189648272867
"591","41051007100","Census Tract 71","Multnomah County",56354,81974,121635,19446,360022,808039,1166,0.5193,389,1095,230,54708,55708,2320,2605,362,2090,41051007100,1.01827886232361,21.320290237467
"592","41051007201","Census Tract 72.01","Multnomah County",45799,84539,114937,13807,177515,231963,1254,0.382,414,1181,211,44733,44826,2145,2381,238,1934,41051007201,1.002079002079,7.7832097439855
"593","41051007202","Census Tract 72.02","Multnomah County",51522,67182,98448,27963,176542,263706,1943,0.3498,196,1222,284,32544,38727,2940,3330,473,2656,41051007202,1.1899889380531,6.63536516323835
"594","41051007300","Census Tract 73","Multnomah County",NA,NA,NA,NA,NA,NA,278,0.3341,52,188,522,11041,13493,1183,1256,97,661,41051007300,1.22208133321257,NA
"595","41051007400","Census Tract 74","Multnomah County",20933,43320,74461,8965,145160,208156,1757,0.4712,431,1396,333,19872,26917,2973,4236,1380,2640,41051007400,1.35451892109501,13.924409659509
"596","41051007500","Census Tract 75","Multnomah County",50349,74722,97776,14907,155199,201187,2862,0.3533,308,1782,505,28025,28333,4449,5500,1216,3944,41051007500,1.01099018733274,6.16608434473458
"597","41051007600","Census Tract 76","Multnomah County",27771,45139,72629,12955,149245,282977,1667,0.4521,341,1328,166,25396,27287,2639,3291,608,2473,41051007600,1.07446054496771,13.8966262338555
"598","41051007700","Census Tract 77","Multnomah County",36397,53236,82794,16215,146507,212813,1258,0.3898,103,804,227,23922,27340,1987,2406,476,1760,41051007700,1.14288103001421,8.0899034440812
"599","41051007800","Census Tract 78","Multnomah County",35918,66962,101483,14283,173933,271404,1157,0.4186,142,785,189,28641,32535,1776,2234,525,1587,41051007800,1.13595893998115,10.8126929742435
"600","41051007900","Census Tract 79","Multnomah County",33741,51634,77107,13513,138646,188123,2390,0.3966,324,1817,276,26392,28564,3765,4498,841,3489,41051007900,1.08229766595938,7.96220425784061
"601","41051008001","Census Tract 80.01","Multnomah County",38280,56705,81793,13943,142438,208091,1731,0.3841,359,1352,270,29870,34212,2916,3172,390,2646,41051008001,1.14536324070974,7.96932386113398
"602","41051008002","Census Tract 80.02","Multnomah County",32599,59742,85187,14801,130915,167577,1494,0.3717,274,1136,270,24076,26319,2596,3178,649,2326,41051008002,1.09316331616548,7.07075949367089
"603","41051008100","Census Tract 81","Multnomah County",23628,39876,57760,10446,112903,142941,3508,0.412,986,3116,861,20004,23232,6668,8171,1756,5807,41051008100,1.16136772645471,8.39003345659447
"604","41051008201","Census Tract 82.01","Multnomah County",30007,49301,76817,11911,135686,234348,1456,0.4185,455,1308,236,27992,30484,2632,2985,399,2396,41051008201,1.08902543583881,11.1812586478363
"605","41051008202","Census Tract 82.02","Multnomah County",25947,40324,62373,11682,127554,206234,3909,0.4307,951,3114,748,20681,22367,6733,8373,1912,5985,41051008202,1.08152410425028,10.9614393154216
"606","41051008301","Census Tract 83.01","Multnomah County",16929,32804,60820,6926,142937,286272,1942,0.5315,594,1657,700,20593,24137,3800,4374,702,3100,41051008301,1.17209731462147,24.0010060783903
"607","41051008302","Census Tract 83.02","Multnomah County",26619,42837,72988,9145,124116,173607,2022,0.424,381,1497,577,19471,21417,3660,4515,1042,3083,41051008302,1.09994350572647,9.70847779890393
"608","41051008400","Census Tract 84","Multnomah County",23235,36257,59800,10752,108985,152552,2023,0.4135,382,1586,539,18854,19382,3476,4271,888,2937,41051008400,1.02800466744457,8.97707947156266
"609","41051008500","Census Tract 85","Multnomah County",42056,64197,86465,20660,161287,268809,2420,0.3755,273,1576,430,26229,29593,3923,4893,1061,3493,41051008500,1.12825498494033,8.57226226162383
"610","41051008600","Census Tract 86","Multnomah County",32287,52874,71017,14052,117023,165747,2380,0.3621,309,1562,356,22675,24412,3454,4200,794,3098,41051008600,1.07660418963616,7.15367185308272
"611","41051008700","Census Tract 87","Multnomah County",42123,57992,81550,17289,136635,197112,2688,0.3531,379,1793,476,25418,28377,4180,5042,920,3704,41051008700,1.11641356519002,6.63542718642698
"612","41051008800","Census Tract 88","Multnomah County",36452,64245,94159,13644,168018,265352,2299,0.4169,275,1620,390,30771,32871,3510,4149,666,3120,41051008800,1.06824607585064,10.5937400191632
"613","41051008901","Census Tract 89.01","Multnomah County",38472,65992,104903,15149,240303,423607,4553,0.4814,743,3177,1225,30199,34922,8185,10188,2330,6960,41051008901,1.15639590714924,15.8000410287014
"614","41051008902","Census Tract 89.02","Multnomah County",36666,58041,84561,13753,135632,190194,2079,0.3773,310,1472,284,26379,29381,3208,3816,667,2924,41051008902,1.1138026460442,7.54453678176878
"615","41051009000","Census Tract 90","Multnomah County",21709,43598,69875,7755,136749,209819,5294,0.4671,874,3405,1272,18306,20372,9073,11457,2801,7801,41051009000,1.11285917185622,14.2423975020364
"616","41051009101","Census Tract 91.01","Multnomah County",22139,43677,60320,5788,100484,135772,2333,0.413,611,2026,647,18072,20746,4372,5560,1321,3725,41051009101,1.14796370075255,9.72335016292477
"617","41051009102","Census Tract 91.02","Multnomah County",32279,51448,86278,12821,137474,178788,2862,0.3997,637,2278,973,22530,28001,5326,6771,1568,4353,41051009102,1.24283177984909,7.92851441241685
"618","41051009201","Census Tract 92.01","Multnomah County",25885,46800,75007,11181,129169,182462,4359,0.4201,536,2907,728,21271,24621,6856,8492,1952,6128,41051009201,1.15749142024352,9.84524901527006
"619","41051009202","Census Tract 92.02","Multnomah County",28308,44131,68550,12770,139103,228706,2373,0.4303,373,1724,679,20402,23753,4238,5250,1200,3559,41051009202,1.16424860307813,11.1352061930961
"620","41051009301","Census Tract 93.01","Multnomah County",19283,44010,74612,8237,120568,165713,2373,0.4433,777,2286,551,19479,20909,5020,6835,1943,4469,41051009301,1.07341239283331,12.0430959302326
"621","41051009302","Census Tract 93.02","Multnomah County",28715,53866,79116,11115,139566,210287,2074,0.4193,558,1752,622,23833,28764,3925,4914,1103,3303,41051009302,1.20689799857341,10.5592267135325
"622","41051009400","Census Tract 94","Multnomah County",37586,58521,87819,11897,163110,287681,2757,0.4252,1206,2744,673,31212,34533,5939,6862,944,5266,41051009400,1.10640138408304,11.6274680193198
"623","41051009501","Census Tract 95.01","Multnomah County",38099,60833,95315,16132,164282,223321,2091,0.3976,517,1895,469,31197,37661,3941,4673,870,3472,41051009501,1.2071994101997,8.23591672659549
"624","41051009502","Census Tract 95.02","Multnomah County",36004,60957,95387,14781,183985,287809,2018,0.4357,389,1597,366,33660,39514,3308,3924,703,2942,41051009502,1.1739156268568,11.3344097666634
"625","41051009603","Census Tract 96.03","Multnomah County",32618,46716,72627,14996,128852,194587,1656,0.3855,346,1281,376,20918,21646,2940,3813,848,2564,41051009603,1.03480256238646,8.17352039316168
"626","41051009604","Census Tract 96.04","Multnomah County",25277,41294,57763,11466,102096,133640,2301,0.3792,403,1910,633,17858,20573,4087,5255,1416,3454,41051009604,1.15203270243028,7.27431075306861
"627","41051009605","Census Tract 96.05","Multnomah County",26909,39480,63580,10430,133093,214205,2421,0.4437,667,2239,581,23754,26192,4463,5319,991,3882,41051009605,1.102635345626,11.473526339752
"628","41051009606","Census Tract 96.06","Multnomah County",22583,37896,62010,10915,116773,164688,2751,0.4265,477,2020,786,17994,18855,4721,5950,1533,3935,41051009606,1.04784928309436,9.83270643023464
"629","41051009701","Census Tract 97.01","Multnomah County",21372,38546,65042,8743,124516,176121,2632,0.4524,745,2159,645,19580,19882,4747,6028,1393,4102,41051009701,1.01542390194076,11.6965631744978
"630","41051009702","Census Tract 97.02","Multnomah County",25676,43792,61775,8579,118637,172180,3508,0.4224,609,2640,1165,16848,19136,6186,8494,2561,5021,41051009702,1.1358024691358,10.0528390016056
"631","41051009801","Census Tract 98.01","Multnomah County",17364,28870,51585,7485,102906,141454,1679,0.458,433,1482,429,14967,15523,3331,4470,1212,2902,41051009801,1.03714839313156,11.3850859189505
"632","41051009803","Census Tract 98.03","Multnomah County",25290,43617,73087,11030,129946,171811,3321,0.4267,858,2651,914,20520,21411,6361,7980,1791,5447,41051009803,1.04342105263158,9.46095814977974
"633","41051009804","Census Tract 98.04","Multnomah County",30540,62923,87022,10200,143112,180555,1503,0.4045,353,1137,329,23933,26907,2729,3346,762,2400,41051009804,1.12426356913049,8.86377025036819
"634","41051009903","Census Tract 99.03","Multnomah County",68362,92698,128512,34460,207467,309295,3344,0.3281,533,2281,852,37595,39741,5682,6747,1322,4830,41051009903,1.05708205878441,6.01612495380366
"635","41051009904","Census Tract 99.04","Multnomah County",35940,63741,97847,13862,141813,178819,1783,0.379,326,1346,370,25599,25914,2995,3810,944,2625,41051009904,1.01230516817063,7.18119754226738
"636","41051009905","Census Tract 99.05","Multnomah County",48591,76006,100173,28213,161750,226403,1744,0.3275,271,1207,290,29803,31542,2745,3370,718,2455,41051009905,1.05834983055397,5.8956043956044
"637","41051009906","Census Tract 99.06","Multnomah County",54145,80886,118853,27372,222856,349877,1850,0.3887,366,1296,357,38071,39869,2971,3585,702,2614,41051009906,1.04722754852775,8.58414809180907
"638","41051009907","Census Tract 99.07","Multnomah County",45230,70146,106223,17233,198380,301378,2445,0.4136,489,1992,501,32691,37029,4238,5435,1311,3737,41051009907,1.13269707258879,9.64980868674255
"639","41051010001","Census Tract 100.01","Multnomah County",24187,36822,59643,13014,118067,178435,2736,0.417,697,2475,579,21982,22651,4826,5961,1411,4247,41051010001,1.03043399144755,9.59302169296524
"640","41051010002","Census Tract 100.02","Multnomah County",45004,67355,103562,17274,160543,227582,2612,0.373,399,1964,547,29023,30995,4461,5438,1171,3914,41051010002,1.06794611170451,7.30858409069013
"641","41051010100","Census Tract 101","Multnomah County",32371,53152,78671,12259,162825,298889,3971,0.4457,1333,3664,691,29122,32088,6924,8713,1977,6233,41051010100,1.10184740059062,13.3940846963926
"642","41051010200","Census Tract 102","Multnomah County",41885,60326,90415,19423,158707,228199,3057,0.3767,582,2401,474,28853,30459,5321,6364,1315,4847,41051010200,1.05566145634769,7.44434657793436
"643","41051010303","Census Tract 103.03","Multnomah County",34388,56187,88247,12908,153160,220106,2673,0.4111,534,2106,419,26436,28937,4322,5734,1482,3903,41051010303,1.0946058405205,9.30759472259811
"644","41051010304","Census Tract 103.04","Multnomah County",36954,57376,78857,17938,172371,339611,1841,0.424,227,1266,399,23234,24854,3010,4248,1305,2611,41051010304,1.06972540242748,12.3737885302048
"645","41051010305","Census Tract 103.05","Multnomah County",51123,73436,104195,20006,201873,400694,2264,0.4069,384,1518,314,32552,34792,3470,4262,953,3156,41051010305,1.06881297616122,11.2666844746868
"646","41051010306","Census Tract 103.06","Multnomah County",46394,70790,105853,22939,186114,305247,2664,0.3847,300,1691,396,29809,30600,3946,5109,1211,3550,41051010306,1.02653561005066,8.805244255982
"647","41051010402","Census Tract 104.02","Multnomah County",59502,93723,125787,25820,203572,262418,3559,0.3498,414,2238,774,34064,35364,5715,6933,1440,4941,41051010402,1.03816345702208,6.15123883640796
"648","41051010405","Census Tract 104.05","Multnomah County",32175,51789,74688,18627,125606,167739,3391,0.3582,434,2404,426,25133,25452,4849,6038,1196,4423,41051010405,1.01269247602753,6.60363765206094
"649","41051010407","Census Tract 104.07","Multnomah County",43088,69380,103117,18509,194502,324089,2840,0.4146,480,1917,479,29242,30066,4632,5788,1304,4153,41051010407,1.02817864715136,10.5228826079192
"650","41051010408","Census Tract 104.08","Multnomah County",29973,47474,67539,15503,118981,184587,2583,0.3745,516,2025,373,19961,21521,4425,5979,1556,4052,41051010408,1.07815239717449,8.11799630574369
"651","41051010409","Census Tract 104.09","Multnomah County",53700,75518,108874,27244,176100,235369,4163,0.3384,589,2865,799,30847,32683,6585,8403,2179,5786,41051010409,1.05951956430123,5.81560090927061
"652","41051010410","Census Tract 104.10","Multnomah County",27206,45499,65977,12092,102413,129713,2020,0.3671,467,1704,335,20138,22728,3489,4431,1007,3154,41051010410,1.12861257324461,6.60150643798667
"653","41051010411","Census Tract 104.11","Multnomah County",30505,47349,68316,9964,137553,243514,1549,0.4322,468,1266,387,23341,25535,2826,3358,626,2439,41051010411,1.09399768647444,12.0345943808841
"654","41051010500","Census Tract 105","Multnomah County",43937,71383,115581,17698,199522,250564,1710,0.4093,454,1468,473,34377,37219,3401,3918,714,2928,41051010500,1.08267155365506,8.13057516021741
"655","41051010600","Census Tract 106","Multnomah County",8836,14761,30598,1254,116759,232680,1081,0.6423,1252,2080,522,24578,25637,3109,3144,21,2587,41051010600,1.04308731385792,46.1209117938553
"656","41051980000","Census Tract 9800","Multnomah County",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,0,41051980000,NA,NA
"657","41053005100","Census Tract 51","Polk County",22508,36257,58730,7842,105590,155954,1036,0.4274,233,882,473,17795,19767,1970,2442,602,1497,41053005100,1.11081764540601,10.2770345963756
"658","41053005201","Census Tract 52.01","Polk County",45833,71916,97597,21885,229818,500103,4157,0.4461,985,3455,690,34254,37709,7302,9445,2278,6612,41053005201,1.10086413265604,14.7701645057444
"659","41053005202","Census Tract 52.02","Polk County",39513,61009,94862,15954,178401,269621,4831,0.4156,1151,3814,872,30167,31480,7928,10001,2460,7056,41053005202,1.04352438094607,9.72185263309716
"660","41053005300","Census Tract 53","Polk County",50070,79570,121630,21554,219404,347811,4648,0.4073,1161,3670,809,37503,38062,8521,10024,1771,7712,41053005300,1.01490547422873,9.71213559700659
"661","41053020202","Census Tract 202.02","Polk County",31877,51367,76613,11766,142334,200670,2639,0.4123,1038,2761,500,27011,27352,5394,6562,1280,4894,41053020202,1.01262448632039,9.19597644524895
"662","41053020203","Census Tract 202.03","Polk County",24045,37574,62953,10519,114917,155946,1252,0.4193,302,1082,333,19393,19386,2449,3027,722,2116,41053020203,0.999639045016243,9.02360837865988
"663","41053020204","Census Tract 202.04","Polk County",48517,72901,100368,18895,175817,265416,2404,0.3743,635,1833,407,30683,31627,4301,5077,939,3894,41053020204,1.0307662223381,7.87444371921913
"664","41053020302","Census Tract 203.02","Polk County",36546,54932,76468,16600,136444,185067,4369,0.3696,840,3359,1025,21650,21872,7550,10182,2844,6525,41053020302,1.01025404157044,6.96447521920747
"665","41053020303","Census Tract 203.03","Polk County",19591,35037,58226,6983,123421,205502,1940,0.4794,436,1457,417,17265,18527,4025,4609,647,3608,41053020303,1.07309585867362,15.4663957251449
"666","41053020304","Census Tract 203.04","Polk County",21703,39259,67046,6560,114453,168197,3239,0.4461,771,2611,807,19180,21092,5656,6904,1432,4849,41053020304,1.09968717413973,11.9022750592648
"667","41053020400","Census Tract 204","Polk County",33775,52729,83718,12155,153584,226677,2214,0.4212,914,2318,822,24780,26423,5186,6342,1437,4364,41053020400,1.06630347054076,9.87054212932724
"668","41053020500","Census Tract 205","Polk County",47183,78426,104601,13686,165378,229771,2580,0.3742,1064,2450,826,31221,32566,5658,6812,1311,4832,41053020500,1.04307997821979,7.54968867568056
"669","41055950100","Census Tract 9501","Sherman County",27725,48644,72460,13106,200750,417970,684,0.5114,275,736,146,33821,34972,1403,1605,227,1257,41055950100,1.03403211022737,20.4731698954226
"670","41057960100","Census Tract 9601","Tillamook County",36543,55549,79094,15740,181096,367190,1354,0.4461,762,1607,179,36311,37071,2972,3280,381,2793,41057960100,1.02093029660433,14.0462483025075
"671","41057960200","Census Tract 9602","Tillamook County",28870,42435,61886,11211,143980,278662,934,0.4541,533,1048,137,27590,27706,2111,2360,303,1974,41057960200,1.00420442189199,13.9049424914548
"672","41057960300","Census Tract 9603","Tillamook County",33312,55210,90915,14033,138139,195015,1093,0.3913,414,1058,171,27279,28824,2255,2656,437,2084,41057960300,1.0566369734961,8.23803991973809
"673","41057960400","Census Tract 9604","Tillamook County",29242,49276,73478,14188,173643,358713,3318,0.4714,946,3047,961,24906,26695,6712,8502,1885,5751,41057960400,1.07183008110495,16.5191342390053
"674","41057960500","Census Tract 9605","Tillamook County",19963,34394,57262,8367,109166,150308,859,0.4416,352,886,245,20335,21148,1730,2070,352,1485,41057960500,1.03998032948119,10.6112248499824
"675","41057960600","Census Tract 9606","Tillamook County",NA,NA,NA,NA,NA,NA,912,0.4123,446,986,131,33237,35224,1921,2254,445,1790,41057960600,1.05978277221169,NA
"676","41057960700","Census Tract 9607","Tillamook County",26834,47574,76740,15424,119611,152680,859,0.3786,412,945,203,26728,27206,1921,2167,296,1718,41057960700,1.01788386710566,7.22608736807232
"677","41057960800","Census Tract 9608","Tillamook County",25003,42867,65561,10284,113489,177184,844,0.4108,628,1239,237,22920,21585,2310,2787,545,2073,41057960800,0.941753926701571,10.0424518944654
"678","41057990100","Census Tract 9901","Tillamook County",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,0,41057990100,NA,NA
"679","41059940000","Census Tract 9400","Umatilla County",27950,54433,90034,11761,158865,235713,1161,0.441,332,1010,264,24465,32837,2344,2924,645,2080,41059940000,1.34220314735336,11.8714210168467
"680","41059950100","Census Tract 9501","Umatilla County",38391,59715,86835,17963,186400,374748,1806,0.4354,482,1647,177,32613,34941,3338,4006,705,3161,41059950100,1.07138257749977,13.2997835113745
"681","41059950200","Census Tract 9502","Umatilla County",21989,39615,60582,8888,130842,249546,2913,0.4719,870,2636,506,18672,18759,5523,7545,2387,5017,41059950200,1.00465938303342,16.1638760242252
"682","41059950300","Census Tract 9503","Umatilla County",43049,64888,89245,14510,179444,270025,1213,0.4124,322,1118,335,29111,30818,2452,3020,645,2117,41059950300,1.05863762838789,9.38254660435379
"683","41059950400","Census Tract 9504","Umatilla County",33332,55127,85374,12957,185068,316248,1973,0.4595,560,1725,1727,22155,24592,5230,6034,1063,3503,41059950400,1.1099977431731,13.6640670569682
"684","41059950500","Census Tract 9505","Umatilla County",32575,55218,80047,12398,145331,220529,1879,0.4109,623,1789,416,25218,27070,3611,4787,1278,3195,41059950500,1.07343960663018,9.80717319280457
"685","41059950600","Census Tract 9506","Umatilla County",24950,46191,75661,8608,145366,234819,2493,0.4623,782,2343,427,26588,25558,4563,5523,1125,4136,41059950600,0.961260719121408,13.9948149472555
"686","41059950700","Census Tract 9507","Umatilla County",NA,NA,NA,NA,NA,NA,1220,0.3642,285,979,121,23320,24297,2144,2500,443,2023,41059950700,1.04189536878216,NA
"687","41059950800","Census Tract 9508","Umatilla County",24116,47615,72559,9594,132045,196752,2423,0.4383,579,2086,1907,16033,16847,6433,7837,1595,4526,41059950800,1.05077028628454,11.6732126965292
"688","41059950900","Census Tract 9509","Umatilla County",30112,48387,74658,16853,141957,208701,2289,0.4009,311,1605,448,21630,22037,3535,4734,1341,3087,41059950900,1.01881645862228,8.88751197700415
"689","41059951000","Census Tract 9510","Umatilla County",23589,47193,71541,5647,129701,190448,2718,0.4542,892,2388,689,20783,21486,4978,6466,1771,4289,41059951000,1.03382572294664,13.0283212477767
"690","41059951100","Census Tract 9511","Umatilla County",34714,52555,74351,17159,218067,506490,2375,0.4981,581,2064,384,28218,29446,4303,5857,1645,3919,41059951100,1.04351832163867,19.5280781909664
"691","41059951200","Census Tract 9512","Umatilla County",36164,57127,83913,18671,142259,209724,4126,0.3717,593,3157,1002,24462,24648,6648,9036,2660,5646,41059951200,1.00760363012019,7.64927509802134
"692","41059951300","Census Tract 9513","Umatilla County",38655,56550,80876,18381,139518,212467,1854,0.3648,319,1420,430,23128,24580,3355,4234,990,2925,41059951300,1.06278104462124,7.4502770180237
"693","41059951400","Census Tract 9514","Umatilla County",32050,51546,78989,10395,178483,300284,1031,0.471,294,919,302,28040,28948,2038,2395,390,1736,41059951400,1.03238231098431,14.1493226528449
"694","41061970100","Census Tract 9701","Union County",29966,48086,71504,13008,121827,181793,1189,0.3883,528,1324,217,24915,25374,2513,3087,587,2296,41061970100,1.01842263696568,8.46060408619165
"695","41061970200","Census Tract 9702","Union County",30873,51572,79331,13832,183438,379333,1278,0.4746,464,1286,279,29193,29752,2657,3232,604,2378,41061970200,1.01914842599253,16.9704954703053
"696","41061970300","Census Tract 9703","Union County",35294,58221,87515,14467,160048,254913,986,0.4146,334,911,163,27253,27801,1934,2442,556,1771,41061970300,1.02010787803178,10.2454934587327
"697","41061970400","Census Tract 9704","Union County",36862,55023,84237,13795,168294,297788,1143,0.4313,472,1204,224,31428,32501,2266,2838,620,2042,41061970400,1.034141529846,11.7570325917445
"698","41061970500","Census Tract 9705","Union County",31434,48061,76025,12128,155845,307426,1537,0.449,348,1316,326,25562,26797,2790,3351,655,2464,41061970500,1.04831390345043,14.1144116431752
"699","41061970600","Census Tract 9706","Union County",43686,73423,101145,18709,195322,328209,1807,0.4099,404,1547,267,34861,35440,3296,3887,745,3029,41061970600,1.01660881787671,10.5203622085103
"700","41061970700","Census Tract 9707","Union County",NA,NA,NA,NA,NA,NA,1487,0.5552,401,1333,216,21724,19393,2777,3441,659,2561,41061970700,0.892699318725833,NA
"701","41061970800","Census Tract 9708","Union County",23426,38809,67503,9363,155740,253065,1531,0.49,569,1560,329,24240,24421,3007,3750,941,2678,41061970800,1.00746699669967,15.435969379975
"702","41063960100","Census Tract 9601","Wallowa County",32463,57348,87601,11917,181711,349095,915,0.4654,281,900,50,35419,36003,1632,1863,275,1582,41063960100,1.01648832547503,15.7320865254619
"703","41063960200","Census Tract 9602","Wallowa County",24013,39146,63907,13013,126328,184322,760,0.4266,285,819,145,22513,22618,1593,1937,390,1448,41063960200,1.00466397192733,9.95635499378815
"704","41063960300","Census Tract 9603","Wallowa County",24586,46001,81038,9907,143964,229282,1279,0.4548,686,1446,135,29106,29518,2612,3124,599,2477,41063960300,1.0141551570123,13.2944075609544
"705","41065970100","Census Tract 9701","Wasco County",31908,58040,79782,16307,136073,196579,1420,0.3799,569,1615,226,29067,28981,3044,3659,696,2818,41065970100,0.997041318333505,8.15426734418749
"706","41065970200","Census Tract 9702","Wasco County",35557,48177,68374,15767,121858,182376,1666,0.3618,218,1290,272,23150,22089,2503,3166,808,2231,41065970200,0.954168466522678,7.1068505962123
"707","41065970300","Census Tract 9703","Wasco County",41320,58578,84691,17299,131639,174460,1358,0.3452,328,1131,280,26197,28033,2310,2980,779,2030,41065970300,1.07008436080467,5.95233627322199
"708","41065970400","Census Tract 9704","Wasco County",25122,39494,67701,11736,183820,332217,1144,0.5105,575,1314,316,25005,26365,2608,3394,791,2292,41065970400,1.05438912217556,18.0268598404688
"709","41065970500","Census Tract 9705","Wasco County",26180,46287,66514,11521,129059,170892,1609,0.4164,400,1473,404,20975,22282,3004,3759,894,2600,41065970500,1.06231227651967,9.0656481260444
"710","41065970600","Census Tract 9706","Wasco County",37764,57882,81803,17873,147684,254904,1135,0.3822,322,1057,402,26252,28044,2256,2848,719,1854,41065970600,1.06826146579308,9.16311087945073
