school_year,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,ncessch,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered
2015-2016,41,OREGON,Hines Middle School,Harney County SD 3,00000000002014,4102490,00000000002014-00000000000000000355,410249000363,Open,Regular School,No,No,No
2015-2016,41,OREGON,Henry L Slater Elementary School,Harney County SD 3,00000000002014,4102490,00000000002014-00000000000000000342,410249000361,Open,Regular School,No,No,No
2015-2016,41,OREGON,Butte Falls Charter School,Butte Falls SD 91,00000000002046,4102580,00000000002046-00000000000000000406,410258000426,Open,Regular School,No,Yes,No
2015-2016,41,OREGON,Camas Valley School,Camas Valley SD 21J,00000000001995,4102610,00000000001995-00000000000000003400,410261000315,Open,Regular School,No,Yes,Yes
2015-2016,41,OREGON,Philander Lee Elementary School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000004435,410264001659,Open,Regular School,No,No,No
2015-2016,41,OREGON,Baker Prairie Middle School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000004434,410264001651,Open,Regular School,No,No,No
2015-2016,41,OREGON,Cecile Trost Elementary School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000001307,410264000165,Open,Regular School,No,No,No
2015-2016,41,OREGON,Canby High School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000000140,410264000148,Open,Regular School,No,No,No
2015-2016,41,OREGON,Ninety-One School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000000127,410264000135,Open,Regular School,No,No,No
2015-2016,41,OREGON,Howard Eccles Elementary School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000000124,410264000132,Open,Regular School,No,No,No
2015-2016,41,OREGON,William Knight Elementary School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000000122,410264000130,Open,Regular School,No,No,No
2015-2016,41,OREGON,Carus School,Canby SD 86,00000000001929,4102640,00000000001929-00000000000000000092,410264000100,Open,Regular School,No,No,No
2015-2016,41,OREGON,Cascade Senior High School,Cascade SD 5,00000000002139,4102780,00000000002139-00000000000000000811,410278000856,Open,Regular School,No,No,No
2015-2016,41,OREGON,Cascade Junior High School,Cascade SD 5,00000000002139,4102780,00000000002139-00000000000000000810,410278000855,Open,Regular School,No,No,No
2015-2016,41,OREGON,Cloverdale Elementary School,Cascade SD 5,00000000002139,4102780,00000000002139-00000000000000000806,410278000851,Open,Regular School,No,No,No
2015-2016,41,OREGON,Turner Elementary School,Cascade SD 5,00000000002139,4102780,00000000002139-00000000000000000790,410278000835,Open,Regular School,No,No,No
2015-2016,41,OREGON,Aumsville Elementary School,Cascade SD 5,00000000002139,4102780,00000000002139-00000000000000000719,410278000767,Open,Regular School,No,No,No
2015-2016,41,OREGON,Butler Creek Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000003649,410280001574,Open,Regular School,No,No,No
2015-2016,41,OREGON,Centennial Park School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000001367,410280001221,Open,Alternative Education School,No,No,No
2015-2016,41,OREGON,Centennial High School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000967,410280001020,Open,Regular School,No,No,No
2015-2016,41,OREGON,Pleasant Valley Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000966,410280001019,Open,Regular School,No,No,No
2015-2016,41,OREGON,Lynch Wood Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000965,410280001018,Open,Regular School,No,No,No
2015-2016,41,OREGON,Lynch View Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000964,410280001017,Open,Regular School,No,No,No
2015-2016,41,OREGON,Parklane Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000963,410280001016,Open,Regular School,No,No,No
2015-2016,41,OREGON,Oliver Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000962,410280001015,Open,Regular School,No,No,No
2015-2016,41,OREGON,Centennial Middle School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000960,410280001013,Open,Regular School,No,No,No
2015-2016,41,OREGON,Lynch Meadows Elementary School,Centennial SD 28J,00000000002185,4102800,00000000002185-00000000000000000959,410280001012,Open,Regular School,No,No,No
2015-2016,41,OREGON,Ash Creek Elementary School,Central SD 13J,00000000002191,4102840,00000000002191-00000000000000003464,410284001461,Open,Regular School,No,No,No
2015-2016,41,OREGON,Central High School,Central SD 13J,00000000002191,4102840,00000000002191-00000000000000001002,410284001058,Open,Regular School,No,No,No
2015-2016,41,OREGON,Talmadge Middle School,Central SD 13J,00000000002191,4102840,00000000002191-00000000000000001001,410284001057,Open,Regular School,No,No,No
2015-2016,41,OREGON,Monmouth Elementary School,Central SD 13J,00000000002191,4102840,00000000002191-00000000000000000999,410284001055,Open,Regular School,No,No,No
2015-2016,41,OREGON,Independence Elementary School,Central SD 13J,00000000002191,4102840,00000000002191-00000000000000000998,410284001054,Open,Regular School,No,No,No
2015-2016,41,OREGON,Central Linn High School,Central Linn SD 552,00000000002105,4102910,00000000002105-00000000000000000687,410291000729,Open,Regular School,No,No,No
2015-2016,41,OREGON,Central Linn Elementary School,Central Linn SD 552,00000000002105,4102910,00000000002105-00000000000000001311,410291000475,Open,Regular School,No,No,No
2015-2016,41,OREGON,Crater Renaissance Academy,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000004561,410294001739,Open,Regular School,No,No,No
2015-2016,41,OREGON,Crater School of Business Innovation and Science,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000004559,410294001728,Open,Regular School,No,No,No
2015-2016,41,OREGON,Crater Academy of Health and Public Services,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000004557,410294001720,Open,Regular School,No,No,No
2015-2016,41,OREGON,Scenic Middle School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000388,410294000408,Open,Regular School,No,No,No
2015-2016,41,OREGON,Hanby Middle School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000387,410294000407,Open,Regular School,No,No,No
2015-2016,41,OREGON,Sams Valley Elementary School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000386,410294000406,Open,Regular School,No,No,No
2015-2016,41,OREGON,Richardson Elementary School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000385,410294000405,Open,Regular School,No,No,No
2015-2016,41,OREGON,Patrick Elementary School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000384,410294000404,Open,Regular School,No,No,No
2015-2016,41,OREGON,Jewett Elementary School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000383,410294000403,Open,Regular School,No,No,No
2015-2016,41,OREGON,Central Point Elementary School,Central Point SD 6,00000000002042,4102940,00000000002042-00000000000000000382,410294000402,Open,Regular School,No,No,No
2015-2016,41,OREGON,Clatskanie Middle/High School,Clatskanie SD 6J,00000000001945,4103260,00000000001945-00000000000000000168,410326000178,Open,Regular School,No,No,No
2015-2016,41,OREGON,Clatskanie Elementary School,Clatskanie SD 6J,00000000001945,4103260,00000000001945-00000000000000000163,410326000173,Open,Regular School,No,No,No
2015-2016,41,OREGON,North Columbia Academy,Rainier SD 13,00000000001946,4103265,00000000001946-00000000000000004234,410326501670,Open,Regular School,No,Yes,No
2015-2016,41,OREGON,Rainier Jr/Sr High School,Rainier SD 13,00000000001946,4103265,00000000001946-00000000000000000174,410326500184,Open,Regular School,No,No,No
2015-2016,41,OREGON,Hudson Park Elementary School,Rainier SD 13,00000000001946,4103265,00000000001946-00000000000000000171,410326500181,Open,Regular School,No,No,No
2015-2016,41,OREGON,Colton Middle School,Colton SD 53,00000000001927,4103270,00000000001927-00000000000000001248,410327001343,Open,Regular School,No,No,No
2015-2016,41,OREGON,Colton High School,Colton SD 53,00000000001927,4103270,00000000001927-00000000000000000104,410327000110,Open,Regular School,No,No,No
2015-2016,41,OREGON,Colton Elementary School,Colton SD 53,00000000001927,4103270,00000000001927-00000000000000000103,410327000109,Open,Regular School,No,No,No
2015-2016,41,OREGON,Condon High School,Condon SD 25J,00000000002006,4103330,00000000002006-00000000000000000326,410333000346,Open,Regular School,No,No,No
2015-2016,41,OREGON,Condon Elementary School,Condon SD 25J,00000000002006,4103330,00000000002006-00000000000000000325,410333000345,Open,Regular School,No,No,No
2015-2016,41,OREGON,Winter Lakes School,Coquille SD 8,00000000001964,4103390,00000000001964-00000000000000004857,410339001804,Open,Alternative Education School,No,No,No
2015-2016,41,OREGON,Coquille Valley Elementary,Coquille SD 8,00000000001964,4103390,00000000001964-00000000000000004025,410339001589,Open,Regular School,No,No,No
2015-2016,41,OREGON,Coquille Junior Senior High,Coquille SD 8,00000000001964,4103390,00000000001964-00000000000000000191,410339000202,Open,Regular School,No,No,No
2015-2016,41,OREGON,Lincoln School of Early Learning,Coquille SD 8,00000000001964,4103390,00000000001964-00000000000000000189,410339000200,Open,Regular School,No,No,Yes
2015-2016,41,OREGON,Corbett Enviro-STEM High School,Corbett SD 39,00000000002186,4103420,00000000002186-00000000000000005253,410342001832,Closed,Regular School,No,No,No
2015-2016,41,OREGON,Corbett Charter School,Corbett SD 39,00000000002186,4103420,00000000002186-00000000000000004747,410342001776,Closed,Regular School,No,No,No
2015-2016,41,OREGON,Corbett School,Corbett SD 39,00000000002186,4103420,00000000002186-00000000000000004592,410342001729,Open,Regular School,No,No,No
2015-2016,41,OREGON,Inavale Community Partners dba Muddy Creek Charter School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000004637,410348001743,Open,Regular School,No,Yes,No
2015-2016,41,OREGON,Franklin School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000001322,410348000570,Open,Alternative Education School,No,No,No
2015-2016,41,OREGON,Crescent Valley High School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000041,410348000048,Open,Regular School,No,No,No
2015-2016,41,OREGON,Corvallis High School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000040,410348000047,Open,Regular School,No,No,No
2015-2016,41,OREGON,Wilson Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000039,410348000046,Open,Regular School,No,No,No
2015-2016,41,OREGON,Linus Pauling Middle School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000038,410348000045,Open,Regular School,No,No,No
2015-2016,41,OREGON,Mt View Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000037,410348000044,Open,Regular School,No,No,No
2015-2016,41,OREGON,Lincoln Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000036,410348000043,Open,Regular School,No,No,No
2015-2016,41,OREGON,Jefferson Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000035,410348000042,Open,Regular School,No,No,No
2015-2016,41,OREGON,Garfield Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000030,410348000037,Open,Regular School,No,No,No
2015-2016,41,OREGON,Adams Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000027,410348000032,Open,Regular School,No,No,No
2015-2016,41,OREGON,Cheldelin Middle School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000028,410348000033,Open,Regular School,No,No,No
2015-2016,41,OREGON,Hoover Elementary School,Corvallis SD 509J,00000000001901,4103480,00000000001901-00000000000000000033,410348000040,Open,Regular School,No,No,No
2015-2016,41,OREGON,Cove Charter School,Cove SD 15,00000000002216,4103540,00000000002216-00000000000000003434,410354001139,Open,Regular School,No,Yes,No
2015-2016,41,OREGON,Crane Elementary School,Harney County SD 4,00000000002015,4103600,00000000002015-00000000000000000346,410360000365,Open,Regular School,No,No,No
2015-2016,41,OREGON,Crane Union High School,Harney County Union High SD 1J,00000000002023,4103630,00000000002023-00000000000000000358,410363000378,Open,Regular School,No,No,No
2015-2016,41,OREGON,Resource Link Charter School,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000004079,410366001602,Open,Regular School,No,Yes,No
2015-2016,41,OREGON,Destinations Academy,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000003227,410366001486,Open,Regular School,No,No,No
2015-2016,41,OREGON,Marshfield Senior High School,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000000201,410366000216,Open,Regular School,No,No,No
2015-2016,41,OREGON,Sunset School,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000000199,410366000215,Open,Regular School,No,No,No
2015-2016,41,OREGON,Millicoma School,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000000197,410366000214,Open,Regular School,No,No,No
2015-2016,41,OREGON,Madison Elementary School,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000000196,410366000211,Open,Regular School,No,No,No
2015-2016,41,OREGON,Blossom Gulch Elementary School,Coos Bay SD 9,00000000001965,4103660,00000000001965-00000000000000000192,410366000204,Open,Regular School,No,No,No
2015-2016,41,OREGON,Creswell High School,Creswell SD 40,00000000002086,4103690,00000000002086-00000000000000000572,410369000606,Open,Regular School,No,No,No
2015-2016,41,OREGON,Creswell Middle School,Creswell SD 40,00000000002086,4103690,00000000002086-00000000000000000571,410369000605,Open,Regular School,No,No,No
2015-2016,41,OREGON,Creslane Elementary School,Creswell SD 40,00000000002086,4103690,00000000002086-00000000000000000570,410369000604,Open,Regular School,No,No,No
2015-2016,41,OREGON,Powell Butte Community Charter School,Crook County SD,00000000001970,4103720,00000000001970-00000000000000000223,410372000242,Open,Regular School,No,Yes,No
2015-2016,41,OREGON,Paulina School,Crook County SD,00000000001970,4103720,00000000001970-00000000000000000222,410372000241,Open,Regular School,No,No,No
2015-2016,41,OREGON,Ochoco Elementary School,Crook County SD,00000000001970,4103720,00000000001970-00000000000000000221,410372000240,Closed,Regular School,No,No,No
2015-2016,41,OREGON,Crooked River Elementary School,Crook County SD,00000000001970,4103720,00000000001970-00000000000000000219,410372000238,Open,Regular School,No,No,No
2015-2016,41,OREGON,Brothers Elementary School,Crook County SD,00000000001970,4103720,00000000001970-00000000000000000265,410372001841,New,Regular School,No,No,No
2015-2016,41,OREGON,Barnes Butte Elementary,Crook County SD,00000000001970,4103720,00000000001970-00000000000000005302,410372001840,New,Regular School,No,No,No
